country,latitude,longitude,crop,planting_start_day,planting_end_day,harvest_start_day,harvest_end_day,planting_start_month,planting_end_month,harvest_start_month,harvest_end_month
India,27.25000063578288,74.75001271565755,Millet,169.0,203.0,253.0,294.0,6,7,9.0,10.0
India,27.25000063578288,75.25001271565755,Millet,169.0,196.0,274.0,294.0,6,7,9.0,10.0
India,27.25000063578288,75.75001271565755,Millet,176.0,196.0,267.0,294.0,6,7,9.0,10.0
India,27.25000063578288,76.25001271565755,Millet,169.0,196.0,274.0,294.0,6,7,9.0,10.0
India,27.25000063578288,76.75001271565755,Millet,169.0,196.0,274.0,294.0,6,7,9.0,10.0
India,27.25000063578288,77.25001271565755,Millet,183.0,203.0,267.0,308.0,7,7,9.0,11.0
India,27.750001271565758,70.25001271565755,Millet,183.0,196.0,260.0,294.0,7,7,9.0,10.0
India,27.750001271565758,71.25001271565755,Millet,183.0,196.0,260.0,294.0,7,7,9.0,10.0
India,27.750001271565758,71.75001271565755,Millet,183.0,196.0,260.0,294.0,7,7,9.0,10.0
India,27.750001271565758,72.25001271565755,Millet,162.0,189.0,260.0,280.0,6,7,9.0,10.0
India,27.750001271565758,72.75001271565755,Millet,162.0,189.0,260.0,280.0,6,7,9.0,10.0
India,27.750001271565758,73.25001271565755,Millet,162.0,189.0,260.0,280.0,6,7,9.0,10.0
India,27.750001271565758,73.75001271565755,Millet,162.0,189.0,260.0,280.0,6,7,9.0,10.0
India,27.750001271565758,74.25001271565755,Millet,176.0,196.0,274.0,294.0,6,7,9.0,10.0
India,27.750001271565758,74.75001271565755,Millet,169.0,196.0,274.0,294.0,6,7,9.0,10.0
India,27.750001271565758,75.25001271565755,Millet,169.0,196.0,274.0,294.0,6,7,9.0,10.0
India,27.750001271565758,75.75001271565755,Millet,169.0,196.0,274.0,294.0,6,7,9.0,10.0
India,27.750001271565758,76.25001271565755,Millet,169.0,196.0,274.0,294.0,6,7,9.0,10.0
India,27.750001271565758,76.75001271565755,Millet,169.0,196.0,274.0,294.0,6,7,9.0,10.0
India,28.250001271565758,72.25001271565755,Millet,162.0,189.0,260.0,280.0,6,7,9.0,10.0
India,28.250001271565758,72.75001271565755,Millet,162.0,189.0,260.0,280.0,6,7,9.0,10.0
India,28.250001271565758,73.25001271565755,Millet,162.0,189.0,260.0,280.0,6,7,9.0,10.0
India,28.250001271565758,73.75001271565755,Millet,162.0,189.0,260.0,280.0,6,7,9.0,10.0
India,28.250001271565758,74.25001271565755,Millet,176.0,196.0,274.0,294.0,6,7,9.0,10.0
India,28.250001271565758,74.75001271565755,Millet,176.0,196.0,274.0,294.0,6,7,9.0,10.0
India,28.250001271565758,75.25001271565755,Millet,169.0,203.0,253.0,294.0,6,7,9.0,10.0
India,28.250001271565758,75.75001271565755,Millet,169.0,203.0,253.0,294.0,6,7,9.0,10.0
India,28.750001271565758,72.75001271565755,Millet,162.0,189.0,260.0,280.0,6,7,9.0,10.0
India,28.750001271565758,73.25001271565755,Millet,162.0,189.0,260.0,280.0,6,7,9.0,10.0
India,28.750001271565758,73.75001271565755,Millet,162.0,189.0,260.0,280.0,6,7,9.0,10.0
India,28.750001271565758,74.25001271565755,Millet,176.0,196.0,274.0,294.0,6,7,9.0,10.0
India,28.750001271565758,74.75001271565755,Millet,176.0,196.0,274.0,294.0,6,7,9.0,10.0
India,28.750001271565758,75.25001271565755,Millet,176.0,196.0,274.0,294.0,6,7,9.0,10.0
India,29.250001271565758,80.25001271565755,Millet,161.0,223.0,263.0,354.0,6,8,9.0,12.0
India,34.75000127156576,74.25001271565755,Millet,162.0,233.0,252.0,313.0,6,8,9.0,11.0
India,34.75000127156576,76.75001271565755,Millet,162.0,233.0,252.0,313.0,6,8,9.0,11.0
India,22.75000063578288,87.75001271565755,Potatoes,316.0,350.0,50.0,84.0,11,12,2.0,3.0
India,22.75000063578288,88.25001271565755,Potatoes,316.0,350.0,50.0,84.0,11,12,2.0,3.0
India,23.25000063578288,87.75001271565755,Potatoes,316.0,350.0,50.0,84.0,11,12,2.0,3.0
India,23.25000063578288,88.25001271565755,Potatoes,316.0,350.0,50.0,84.0,11,12,2.0,3.0
India,24.25000063578288,68.75001271565755,Potatoes,10.0,70.0,101.0,162.0,1,3,4.0,6.0
India,24.25000063578288,69.25001271565755,Potatoes,10.0,70.0,101.0,162.0,1,3,4.0,6.0
India,24.75000063578288,92.25001271565756,Potatoes,274.0,365.0,80.0,141.0,9,12,3.0,5.0
India,25.75000063578288,70.25001271565755,Potatoes,10.0,70.0,101.0,162.0,1,3,4.0,6.0
India,30.750001271565758,77.25001271565755,Potatoes,99.0,147.0,253.0,301.0,4,5,9.0,10.0
India,30.750001271565758,77.75001271565755,Potatoes,71.0,119.0,225.0,280.0,3,4,8.0,10.0
India,31.250001271565758,77.75001271565755,Potatoes,71.0,119.0,225.0,280.0,3,4,8.0,10.0
India,31.250001271565758,78.25001271565755,Potatoes,99.0,147.0,253.0,301.0,4,5,9.0,10.0
India,31.250001271565758,78.75001271565755,Potatoes,99.0,147.0,253.0,301.0,4,5,9.0,10.0
India,31.750001271565758,78.25001271565755,Potatoes,99.0,147.0,253.0,301.0,4,5,9.0,10.0
India,32.25000127156576,77.75001271565755,Potatoes,99.0,147.0,253.0,301.0,4,5,9.0,10.0
India,32.25000127156576,78.25001271565755,Potatoes,99.0,147.0,253.0,301.0,4,5,9.0,10.0
India,32.75000127156576,76.75001271565755,Potatoes,99.0,147.0,253.0,301.0,4,5,9.0,10.0
India,32.75000127156576,77.25001271565755,Potatoes,99.0,147.0,253.0,301.0,4,5,9.0,10.0
India,32.75000127156576,77.75001271565755,Potatoes,99.0,147.0,253.0,301.0,4,5,9.0,10.0
India,34.75000127156576,74.25001271565755,Potatoes,10.0,70.0,101.0,162.0,1,3,4.0,6.0
India,34.75000127156576,76.75001271565755,Potatoes,10.0,70.0,101.0,162.0,1,3,4.0,6.0
India,11.750000635782875,78.75001271565755,Pulses,183.0,259.0,267.0,343.0,7,9,9.0,12.0
India,11.750000635782875,79.25001271565755,Pulses,183.0,259.0,267.0,343.0,7,9,9.0,12.0
India,11.750000635782875,79.75001271565755,Pulses,183.0,259.0,267.0,343.0,7,9,9.0,12.0
India,12.250000635782875,77.75001271565755,Pulses,183.0,259.0,267.0,343.0,7,9,9.0,12.0
India,12.250000635782875,78.25001271565755,Pulses,183.0,259.0,267.0,343.0,7,9,9.0,12.0
India,12.250000635782875,79.75001271565755,Pulses,183.0,259.0,267.0,343.0,7,9,9.0,12.0
India,19.75000063578288,82.75001271565755,Pulses,267.0,315.0,351.0,21.0,9,11,12.0,1.0
India,19.75000063578288,83.25001271565755,Pulses,267.0,315.0,351.0,21.0,9,11,12.0,1.0
India,20.25000063578288,82.75001271565755,Pulses,267.0,315.0,351.0,21.0,9,11,12.0,1.0
India,20.75000063578288,86.75001271565755,Pulses,281.0,322.0,8.0,49.0,10,11,1.0,2.0
India,21.25000063578288,86.75001271565755,Pulses,281.0,322.0,8.0,49.0,10,11,1.0,2.0
India,21.75000063578288,84.75001271565755,Pulses,218.0,245.0,288.0,322.0,8,9,10.0,11.0
India,22.25000063578288,84.25001271565755,Pulses,218.0,245.0,288.0,322.0,8,9,10.0,11.0
India,22.25000063578288,84.75001271565755,Pulses,218.0,245.0,288.0,322.0,8,9,10.0,11.0
India,23.75000063578288,74.75001271565755,Pulses,288.0,308.0,43.0,70.0,10,11,2.0,3.0
India,24.25000063578288,75.75001271565755,Pulses,288.0,308.0,43.0,70.0,10,11,2.0,3.0
India,24.25000063578288,76.25001271565755,Pulses,288.0,308.0,43.0,70.0,10,11,2.0,3.0
India,24.75000063578288,74.25001271565755,Pulses,288.0,308.0,43.0,70.0,10,11,2.0,3.0
India,24.75000063578288,74.75001271565755,Pulses,288.0,308.0,43.0,70.0,10,11,2.0,3.0
India,25.25000063578288,73.25001271565755,Pulses,288.0,301.0,43.0,63.0,10,10,2.0,3.0
India,25.75000063578288,73.25001271565755,Pulses,288.0,301.0,43.0,63.0,10,10,2.0,3.0
India,25.75000063578288,73.75001271565755,Pulses,288.0,301.0,43.0,63.0,10,10,2.0,3.0
India,25.75000063578288,75.75001271565755,Pulses,288.0,308.0,43.0,70.0,10,11,2.0,3.0
India,26.25000063578288,75.25001271565755,Pulses,288.0,308.0,43.0,70.0,10,11,2.0,3.0
India,26.25000063578288,75.75001271565755,Pulses,288.0,308.0,43.0,70.0,10,11,2.0,3.0
India,27.750001271565758,74.25001271565755,Pulses,281.0,301.0,43.0,77.0,10,10,2.0,3.0
India,28.250001271565758,74.25001271565755,Pulses,281.0,301.0,43.0,77.0,10,10,2.0,3.0
India,28.250001271565758,74.75001271565755,Pulses,281.0,301.0,43.0,77.0,10,10,2.0,3.0
India,28.750001271565758,74.25001271565755,Pulses,281.0,301.0,43.0,77.0,10,10,2.0,3.0
India,28.750001271565758,74.75001271565755,Pulses,281.0,301.0,43.0,77.0,10,10,2.0,3.0
India,28.750001271565758,75.25001271565755,Pulses,281.0,301.0,43.0,77.0,10,10,2.0,3.0
India,8.25000031789144,77.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,8.25000031789144,77.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,8.75000031789144,76.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,8.75000031789144,77.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,8.75000031789144,77.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,9.25000031789144,76.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,9.25000031789144,77.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,9.25000031789144,77.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,9.25000031789144,78.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,9.25000031789144,78.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,9.75000031789144,76.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,9.75000031789144,77.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,9.75000031789144,77.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,9.75000031789144,78.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,9.75000031789144,78.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,10.25000031789144,76.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,10.25000031789144,76.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,10.25000031789144,77.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,10.25000031789144,77.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,10.25000031789144,78.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,10.25000031789144,78.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,10.25000031789144,79.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,10.75000031789144,76.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,10.75000031789144,76.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,10.75000031789144,77.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,10.75000031789144,77.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,10.75000031789144,78.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,10.75000031789144,78.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,10.75000031789144,79.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,10.75000031789144,79.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,11.25000031789144,76.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,11.25000031789144,76.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,11.25000031789144,77.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,11.25000031789144,77.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,11.25000031789144,78.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,11.25000031789144,78.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,11.25000031789144,79.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,11.25000031789144,79.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,11.750000635782875,75.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,11.750000635782875,76.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,11.750000635782875,76.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,11.750000635782875,77.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,11.750000635782875,77.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,11.750000635782875,78.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,11.750000635782875,78.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,11.750000635782875,79.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,11.750000635782875,79.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,11.750000635782875,92.75001271565756,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,12.250000635782875,75.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,12.250000635782875,75.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,12.250000635782875,76.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,12.250000635782875,76.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,12.250000635782875,77.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,12.250000635782875,77.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,12.250000635782875,78.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,12.250000635782875,78.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,12.250000635782875,79.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,12.250000635782875,79.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,12.750000635782875,75.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,12.750000635782875,75.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,12.750000635782875,76.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,12.750000635782875,76.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,12.750000635782875,77.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,12.750000635782875,77.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,12.750000635782875,78.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,12.750000635782875,78.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,12.750000635782875,79.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,12.750000635782875,79.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,12.750000635782875,92.75001271565756,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,13.250000635782875,74.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,13.250000635782875,75.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,13.250000635782875,75.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,13.250000635782875,76.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,13.250000635782875,76.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,13.250000635782875,77.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,13.250000635782875,77.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,13.250000635782875,78.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,13.250000635782875,78.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,13.250000635782875,79.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,13.250000635782875,79.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,13.250000635782875,80.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,13.750000635782875,74.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,13.750000635782875,75.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,13.750000635782875,75.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,13.750000635782875,76.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,13.750000635782875,76.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,13.750000635782875,77.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,13.750000635782875,77.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,13.750000635782875,78.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,13.750000635782875,78.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,13.750000635782875,79.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,13.750000635782875,79.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,14.250000635782875,74.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,14.250000635782875,75.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,14.250000635782875,75.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,14.250000635782875,76.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,14.250000635782875,76.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,14.250000635782875,77.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,14.250000635782875,77.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,14.250000635782875,78.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,14.250000635782875,78.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,14.250000635782875,79.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,14.250000635782875,79.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,14.750000635782875,74.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,14.750000635782875,74.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,14.750000635782875,75.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,14.750000635782875,75.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,14.750000635782875,76.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,14.750000635782875,76.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,14.750000635782875,77.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,14.750000635782875,77.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,14.750000635782875,78.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,14.750000635782875,78.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,14.750000635782875,79.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,14.750000635782875,79.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,15.250000635782875,74.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,15.250000635782875,74.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,15.250000635782875,75.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,15.250000635782875,75.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,15.250000635782875,76.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,15.250000635782875,76.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,15.250000635782875,77.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,15.250000635782875,77.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,15.250000635782875,78.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,15.250000635782875,78.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,15.250000635782875,79.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,15.250000635782875,79.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,15.750000635782875,73.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,15.750000635782875,74.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,15.750000635782875,74.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,15.750000635782875,75.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,15.750000635782875,75.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,15.750000635782875,76.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,15.750000635782875,76.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,15.750000635782875,77.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,15.750000635782875,77.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,15.750000635782875,78.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,15.750000635782875,78.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,15.750000635782875,79.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,15.750000635782875,79.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,15.750000635782875,80.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,16.25000063578288,73.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,16.25000063578288,74.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,16.25000063578288,74.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,16.25000063578288,75.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,16.25000063578288,75.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,16.25000063578288,76.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,16.25000063578288,76.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,16.25000063578288,77.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,16.25000063578288,77.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,16.25000063578288,78.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,16.25000063578288,78.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,16.25000063578288,79.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,16.25000063578288,79.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,16.25000063578288,80.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,16.25000063578288,80.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,16.75000063578288,73.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,16.75000063578288,74.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,16.75000063578288,74.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,16.75000063578288,75.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,16.75000063578288,75.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,16.75000063578288,76.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,16.75000063578288,76.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,16.75000063578288,77.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,16.75000063578288,77.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,16.75000063578288,78.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,16.75000063578288,78.75001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
India,16.75000063578288,79.25001271565755,Rapeseed Winter,274.0,360.0,75.0,141.0,9,12,3.0,5.0
