country,crop,price_element,year,month,unit,price,flag,source,source_url
India,"Hen eggs in shell, fresh",,2021.0,Annual value,,130.38,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Hen eggs in shell, fresh",,2022.0,Annual value,,139.9,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Hen eggs in shell, fresh",,2023.0,Annual value,,142.9,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Hen eggs in shell, fresh",,2024.0,Annual value,,152.22,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Hen eggs in shell, fresh",,2025.0,Annual value,,161.53,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Jute & Jute-like Fibres,,2020.0,Annual value,,121.14,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Jute & Jute-like Fibres,,2021.0,Annual value,,131.15,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Jute & Jute-like Fibres,,2022.0,Annual value,,135.77,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Jute & Jute-like Fibres,,2023.0,Annual value,,137.97,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Jute & Jute-like Fibres,,2024.0,Annual value,,148.33,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Jute & Jute-like Fibres,,2025.0,Annual value,,156.21,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Jute, raw or retted",,2020.0,Annual value,,121.29,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Jute, raw or retted",,2021.0,Annual value,,131.08,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Jute, raw or retted",,2022.0,Annual value,,135.67,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Jute, raw or retted",,2023.0,Annual value,,138.02,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Jute, raw or retted",,2024.0,Annual value,,148.04,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Jute, raw or retted",,2025.0,Annual value,,155.7,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Kenaf, and other textile bast fibres, raw or retted",,2020.0,Annual value,,119.83,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Kenaf, and other textile bast fibres, raw or retted",,2021.0,Annual value,,131.82,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Kenaf, and other textile bast fibres, raw or retted",,2022.0,Annual value,,136.75,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Kenaf, and other textile bast fibres, raw or retted",,2023.0,Annual value,,137.49,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Kenaf, and other textile bast fibres, raw or retted",,2024.0,Annual value,,151.06,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Kenaf, and other textile bast fibres, raw or retted",,2025.0,Annual value,,160.91,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Lemons and limes,,2020.0,Annual value,,108.41,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Lemons and limes,,2021.0,Annual value,,131.93,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Lemons and limes,,2022.0,Annual value,,138.47,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Lemons and limes,,2023.0,Annual value,,142.41,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Lemons and limes,,2024.0,Annual value,,151.16,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Lemons and limes,,2025.0,Annual value,,159.91,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Lentils, dry",,2020.0,Annual value,,110.12,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Lentils, dry",,2021.0,Annual value,,125.12,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Lentils, dry",,2022.0,Annual value,,132.43,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Lentils, dry",,2023.0,Annual value,,134.49,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Lentils, dry",,2024.0,Annual value,,145.72,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Lentils, dry",,2025.0,Annual value,,154.59,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Lettuce and chicory,,2020.0,Annual value,,118.52,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Lettuce and chicory,,2021.0,Annual value,,127.25,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Lettuce and chicory,,2022.0,Annual value,,131.26,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Lettuce and chicory,,2023.0,Annual value,,131.81,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Lettuce and chicory,,2024.0,Annual value,,142.08,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Lettuce and chicory,,2025.0,Annual value,,149.66,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Linseed,,2020.0,Annual value,,110.16,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Linseed,,2021.0,Annual value,,127.51,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Linseed,,2022.0,Annual value,,132.39,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Linseed,,2023.0,Annual value,,135.15,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Linseed,,2024.0,Annual value,,146.65,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Linseed,,2025.0,Annual value,,158.14,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Livestock,,2020.0,Annual value,,110.55,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Livestock,,2021.0,Annual value,,127.65,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Livestock,,2022.0,Annual value,,136.19,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Livestock,,2023.0,Annual value,,139.16,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Livestock,,2024.0,Annual value,,148.92,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Livestock,,2025.0,Annual value,,158.57,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Maize (corn),,2020.0,Annual value,,106.85,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Maize (corn),,2021.0,Annual value,,123.33,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Maize (corn),,2022.0,Annual value,,131.72,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Maize (corn),,2023.0,Annual value,,134.32,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Maize (corn),,2024.0,Annual value,,142.43,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Maize (corn),,2025.0,Annual value,,150.53,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Mangoes, guavas and mangosteens",,2020.0,Annual value,,108.36,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Mangoes, guavas and mangosteens",,2021.0,Annual value,,131.92,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Mangoes, guavas and mangosteens",,2022.0,Annual value,,138.46,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Mangoes, guavas and mangosteens",,2023.0,Annual value,,142.39,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Mangoes, guavas and mangosteens",,2024.0,Annual value,,151.13,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Mangoes, guavas and mangosteens",,2025.0,Annual value,,159.86,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of buffalo, fresh or chilled",,2020.0,Annual value,,116.41,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of buffalo, fresh or chilled",,2021.0,Annual value,,122.08,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of buffalo, fresh or chilled",,2022.0,Annual value,,124.15,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of buffalo, fresh or chilled",,2023.0,Annual value,,123.06,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of buffalo, fresh or chilled",,2024.0,Annual value,,136.2,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of buffalo, fresh or chilled",,2025.0,Annual value,,140.33,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of buffalo, fresh or chilled (biological)",,2020.0,Annual value,,116.12,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of buffalo, fresh or chilled (biological)",,2021.0,Annual value,,122.48,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of buffalo, fresh or chilled (biological)",,2022.0,Annual value,,124.97,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of buffalo, fresh or chilled (biological)",,2023.0,Annual value,,124.05,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of buffalo, fresh or chilled (biological)",,2024.0,Annual value,,136.58,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of buffalo, fresh or chilled (biological)",,2025.0,Annual value,,141.83,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of cattle with the bone, fresh or chilled",,2020.0,Annual value,,117.7,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of cattle with the bone, fresh or chilled",,2021.0,Annual value,,124.05,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of cattle with the bone, fresh or chilled",,2022.0,Annual value,,126.47,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of cattle with the bone, fresh or chilled",,2023.0,Annual value,,125.45,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of cattle with the bone, fresh or chilled",,2024.0,Annual value,,138.3,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of cattle with the bone, fresh or chilled",,2025.0,Annual value,,143.45,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of cattle with the bone, fresh or chilled (biological)",,2020.0,Annual value,,116.88,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of cattle with the bone, fresh or chilled (biological)",,2021.0,Annual value,,123.24,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of cattle with the bone, fresh or chilled (biological)",,2022.0,Annual value,,125.69,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of cattle with the bone, fresh or chilled (biological)",,2023.0,Annual value,,124.72,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of cattle with the bone, fresh or chilled (biological)",,2024.0,Annual value,,137.41,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of cattle with the bone, fresh or chilled (biological)",,2025.0,Annual value,,142.61,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of chickens, fresh or chilled",,2020.0,Annual value,,123.75,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of chickens, fresh or chilled",,2021.0,Annual value,,135.16,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of chickens, fresh or chilled",,2022.0,Annual value,,139.27,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of chickens, fresh or chilled",,2023.0,Annual value,,138.5,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of chickens, fresh or chilled",,2024.0,Annual value,,150.61,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of chickens, fresh or chilled",,2025.0,Annual value,,159.05,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of chickens, fresh or chilled (biological)",,2020.0,Annual value,,123.5,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of chickens, fresh or chilled (biological)",,2021.0,Annual value,,135.02,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of chickens, fresh or chilled (biological)",,2022.0,Annual value,,139.26,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of chickens, fresh or chilled (biological)",,2023.0,Annual value,,138.53,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of chickens, fresh or chilled (biological)",,2024.0,Annual value,,150.49,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of chickens, fresh or chilled (biological)",,2025.0,Annual value,,158.83,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of ducks, fresh or chilled",,2020.0,Annual value,,112.9,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of ducks, fresh or chilled",,2021.0,Annual value,,127.19,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of ducks, fresh or chilled",,2022.0,Annual value,,134.43,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of ducks, fresh or chilled",,2023.0,Annual value,,136.49,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of ducks, fresh or chilled",,2024.0,Annual value,,148.09,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of ducks, fresh or chilled",,2025.0,Annual value,,157.11,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of goat, fresh or chilled",,2020.0,Annual value,,111.57,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of goat, fresh or chilled",,2021.0,Annual value,,127.43,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of goat, fresh or chilled",,2022.0,Annual value,,134.91,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of goat, fresh or chilled",,2023.0,Annual value,,137.15,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of goat, fresh or chilled",,2024.0,Annual value,,148.41,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of goat, fresh or chilled",,2025.0,Annual value,,157.51,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of goat, fresh or chilled (biological)",,2020.0,Annual value,,120.67,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of goat, fresh or chilled (biological)",,2021.0,Annual value,,131.48,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of goat, fresh or chilled (biological)",,2022.0,Annual value,,136.2,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of goat, fresh or chilled (biological)",,2023.0,Annual value,,135.12,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of goat, fresh or chilled (biological)",,2024.0,Annual value,,147.31,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of goat, fresh or chilled (biological)",,2025.0,Annual value,,156.03,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of pig with the bone, fresh or chilled",,2020.0,Annual value,,120.25,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of pig with the bone, fresh or chilled",,2021.0,Annual value,,134.32,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of pig with the bone, fresh or chilled",,2022.0,Annual value,,137.24,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of pig with the bone, fresh or chilled",,2023.0,Annual value,,138.68,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of pig with the bone, fresh or chilled",,2024.0,Annual value,,149.06,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of pig with the bone, fresh or chilled",,2025.0,Annual value,,159.44,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of pig with the bone, fresh or chilled (biological)",,2020.0,Annual value,,123.55,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of pig with the bone, fresh or chilled (biological)",,2021.0,Annual value,,134.08,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of pig with the bone, fresh or chilled (biological)",,2022.0,Annual value,,139.02,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of pig with the bone, fresh or chilled (biological)",,2023.0,Annual value,,141.57,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of pig with the bone, fresh or chilled (biological)",,2024.0,Annual value,,151.05,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of pig with the bone, fresh or chilled (biological)",,2025.0,Annual value,,158.43,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of sheep, fresh or chilled",,2020.0,Annual value,,111.37,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of sheep, fresh or chilled",,2021.0,Annual value,,128.45,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of sheep, fresh or chilled",,2022.0,Annual value,,136.77,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of sheep, fresh or chilled",,2023.0,Annual value,,139.49,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of sheep, fresh or chilled",,2024.0,Annual value,,149.83,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of sheep, fresh or chilled",,2025.0,Annual value,,160.17,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of sheep, fresh or chilled (biological)",,2020.0,Annual value,,121.55,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of sheep, fresh or chilled (biological)",,2021.0,Annual value,,133.44,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of sheep, fresh or chilled (biological)",,2022.0,Annual value,,139.08,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of sheep, fresh or chilled (biological)",,2023.0,Annual value,,138.7,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of sheep, fresh or chilled (biological)",,2024.0,Annual value,,149.82,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of sheep, fresh or chilled (biological)",,2025.0,Annual value,,157.9,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat, Total",,2020.0,Annual value,,118.3,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat, Total",,2021.0,Annual value,,130.77,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat, Total",,2022.0,Annual value,,135.92,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat, Total",,2023.0,Annual value,,136.31,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat, Total",,2024.0,Annual value,,148.08,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat, Total",,2025.0,Annual value,,156.4,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Milk, Total",,2020.0,Annual value,,110.17,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Milk, Total",,2021.0,Annual value,,127.39,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Milk, Total",,2022.0,Annual value,,135.96,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Milk, Total",,2023.0,Annual value,,138.94,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Milk, Total",,2024.0,Annual value,,148.69,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Milk, Total",,2025.0,Annual value,,158.44,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Millet,,2020.0,Annual value,,114.42,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Millet,,2021.0,Annual value,,129.23,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Millet,,2022.0,Annual value,,137.73,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Millet,,2023.0,Annual value,,140.71,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Millet,,2024.0,Annual value,,151.29,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Millet,,2025.0,Annual value,,160.16,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Mushrooms and truffles,,2020.0,Annual value,,125.24,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Mushrooms and truffles,,2021.0,Annual value,,139.71,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Mushrooms and truffles,,2022.0,Annual value,,146.81,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Mushrooms and truffles,,2023.0,Annual value,,148.6,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Mushrooms and truffles,,2024.0,Annual value,,156.81,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Mushrooms and truffles,,2025.0,Annual value,,165.02,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Natural honey,,2020.0,Annual value,,130.7,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Natural honey,,2021.0,Annual value,,135.61,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Natural honey,,2022.0,Annual value,,137.65,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Natural honey,,2023.0,Annual value,,139.15,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Natural honey,,2024.0,Annual value,,152.07,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Natural honey,,2025.0,Annual value,,155.05,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Natural rubber in primary forms,,2020.0,Annual value,,127.84,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Natural rubber in primary forms,,2021.0,Annual value,,146.29,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Natural rubber in primary forms,,2022.0,Annual value,,153.57,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Natural rubber in primary forms,,2023.0,Annual value,,152.23,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Natural rubber in primary forms,,2024.0,Annual value,,161.66,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Natural rubber in primary forms,,2025.0,Annual value,,171.08,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Nutmeg, mace, cardamoms, raw",,2020.0,Annual value,,110.28,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Nutmeg, mace, cardamoms, raw",,2021.0,Annual value,,132.07,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Nutmeg, mace, cardamoms, raw",,2022.0,Annual value,,142.57,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Nutmeg, mace, cardamoms, raw",,2023.0,Annual value,,145.98,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Nutmeg, mace, cardamoms, raw",,2024.0,Annual value,,152.75,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Nutmeg, mace, cardamoms, raw",,2025.0,Annual value,,159.53,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Oilcrops, Oil Equivalent",,2020.0,Annual value,,124.39,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Oilcrops, Oil Equivalent",,2021.0,Annual value,,133.53,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Oilcrops, Oil Equivalent",,2022.0,Annual value,,136.95,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Oilcrops, Oil Equivalent",,2023.0,Annual value,,137.25,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Oilcrops, Oil Equivalent",,2024.0,Annual value,,150.71,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Oilcrops, Oil Equivalent",,2025.0,Annual value,,158.57,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Okra,,2020.0,Annual value,,124.43,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Okra,,2021.0,Annual value,,135.6,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Okra,,2022.0,Annual value,,140.87,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Okra,,2023.0,Annual value,,143.58,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Okra,,2024.0,Annual value,,151.03,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Okra,,2025.0,Annual value,,158.48,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Onions and shallots, dry (excluding dehydrated)",,2020.0,Annual value,,125.51,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Onions and shallots, dry (excluding dehydrated)",,2021.0,Annual value,,140.72,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Onions and shallots, dry (excluding dehydrated)",,2022.0,Annual value,,148.24,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Onions and shallots, dry (excluding dehydrated)",,2023.0,Annual value,,149.69,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Onions and shallots, dry (excluding dehydrated)",,2024.0,Annual value,,157.81,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Onions and shallots, dry (excluding dehydrated)",,2025.0,Annual value,,165.94,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Oranges,,2020.0,Annual value,,107.67,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Oranges,,2021.0,Annual value,,131.8,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Oranges,,2022.0,Annual value,,138.25,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Oranges,,2023.0,Annual value,,142.18,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Oranges,,2024.0,Annual value,,150.69,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Oranges,,2025.0,Annual value,,159.2,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other beans, green",,2020.0,Annual value,,111.42,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other beans, green",,2021.0,Annual value,,129.17,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other beans, green",,2022.0,Annual value,,137.66,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other beans, green",,2023.0,Annual value,,140.23,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other beans, green",,2024.0,Annual value,,150.6,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other beans, green",,2025.0,Annual value,,160.97,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other citrus fruit, n.e.c.",,2020.0,Annual value,,89.65,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other citrus fruit, n.e.c.",,2021.0,Annual value,,106.36,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other citrus fruit, n.e.c.",,2022.0,Annual value,,120.1,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other citrus fruit, n.e.c.",,2023.0,Annual value,,121.86,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other citrus fruit, n.e.c.",,2024.0,Annual value,,134.62,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other citrus fruit, n.e.c.",,2025.0,Annual value,,145.78,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
