country,latitude,longitude,date,modis_date,product,satellite,band,pixel_index,ndvi
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,0,0.6369
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,1,0.6928000000000001
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,2,0.7448
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,3,0.7064
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,4,0.7064
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,5,0.7333000000000001
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,6,0.8564
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,7,0.8589
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,8,0.8589
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,9,0.5417000000000001
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,10,0.6928000000000001
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,11,0.6208
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,12,0.6208
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,13,0.6676000000000001
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,14,0.7333000000000001
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,15,0.7799
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,16,0.7799
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,17,0.8126
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,18,0.5417000000000001
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,19,0.5417000000000001
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,20,0.5228
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,21,0.5852
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,22,0.6676000000000001
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,23,0.6676000000000001
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,24,0.6149
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,25,0.6469
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,26,0.657
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,27,0.6649
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,28,0.638
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,29,0.6567000000000001
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,30,0.6567000000000001
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,31,0.5716
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,32,0.6895
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,33,0.7821
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,34,0.7821
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,35,0.8051
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,36,0.7045
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,37,0.7045
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,38,0.7504000000000001
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,39,0.7546
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,40,0.7273000000000001
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,41,0.7273000000000001
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,42,0.7073
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,43,0.7879
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,44,0.8162
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,45,0.608
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,46,0.7381000000000001
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,47,0.7432000000000001
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,48,0.7432000000000001
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,49,0.7329
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,50,0.7643000000000001
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,51,0.8041
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,52,0.8041
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,53,0.8038000000000001
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,54,0.6961
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,55,0.6961
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,56,0.7311000000000001
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,57,0.7220000000000001
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,58,0.7562
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,59,0.7562
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,60,0.8304
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,61,0.8305
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,62,0.8169000000000001
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,63,0.7346
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,64,0.7361000000000001
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,65,0.7549
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,66,0.7549
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,67,0.7587
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,68,0.7562
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,69,0.7572
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,70,0.7572
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,71,0.7471
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,72,0.7381000000000001
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,73,0.7381000000000001
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,74,0.734
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,75,0.7345
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,76,0.7587
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,77,0.7654000000000001
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,78,0.7654000000000001
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,79,0.7744000000000001
India,27.03424713700008,93.50000000000009,2026-01-01,A2026001,MOD13Q1,MODIS Terra,NDVI,80,0.7876000000000001
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,0,0.7094
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,1,0.7094
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,2,0.7164
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,3,0.6658000000000001
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,4,0.6692
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,5,0.6692
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,6,0.7857000000000001
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,7,0.8079000000000001
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,8,0.8148000000000001
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,9,0.5619000000000001
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,10,0.6121
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,11,0.5884
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,12,0.5884
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,13,0.5826
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,14,0.5930000000000001
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,15,0.7857000000000001
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,16,0.5728
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,17,0.8079000000000001
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,18,0.5935
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,19,0.5935
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,20,0.6023000000000001
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,21,0.5659000000000001
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,22,0.5865
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,23,0.5865
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,24,0.632
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,25,0.5728
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,26,0.6705
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,27,0.6686000000000001
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,28,0.7355
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,29,0.6023000000000001
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,30,0.5847
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,31,0.5847
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,32,0.6149
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,33,0.7444000000000001
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,34,0.8084
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,35,0.8084
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,36,0.6991
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,37,0.7355
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,38,0.7355
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,39,0.7356
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,40,0.7342000000000001
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,41,0.744
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,42,0.744
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,43,0.7826000000000001
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,44,0.8170000000000001
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,45,0.676
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,46,0.6991
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,47,0.7364
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,48,0.7345
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,49,0.7345
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,50,0.742
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,51,0.803
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,52,0.8079000000000001
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,53,0.8079000000000001
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,54,0.676
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,55,0.7237
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,56,0.7237
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,57,0.7277
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,58,0.7448
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,59,0.7527
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,60,0.795
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,61,0.8196
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,62,0.8079000000000001
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,63,0.6939000000000001
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,64,0.7241000000000001
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,65,0.7681
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,66,0.7828
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,67,0.7828
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,68,0.8023
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,69,0.8210000000000001
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,70,0.8196
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,71,0.8203
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,72,0.7799
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,73,0.7799
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,74,0.7931
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,75,0.7729
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,76,0.7931
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,77,0.8214
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,78,0.8214
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,79,0.7991
India,27.03424713700008,93.50000000000009,2026-01-17,A2026017,MOD13Q1,MODIS Terra,NDVI,80,0.8203
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,0,0.6502
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,1,0.7035
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,2,0.7035
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,3,0.6038
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,4,0.5908
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,5,0.6883
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,6,0.7885000000000001
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,7,0.8022
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,8,0.7716000000000001
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,9,0.5129
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,10,0.5759000000000001
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,11,0.5448000000000001
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,12,0.511
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,13,0.511
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,14,0.5175000000000001
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,15,0.4286
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,16,0.7393000000000001
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,17,0.7446
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,18,0.4366
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,19,0.4164
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,20,0.4164
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,21,0.482
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,22,0.495
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,23,0.6137
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,24,0.4286
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,25,0.5297000000000001
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,26,0.5729000000000001
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,27,0.6472
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,28,0.5659000000000001
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,29,0.6219
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,30,0.6095
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,31,0.5382
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,32,0.5382
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,33,0.6253000000000001
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,34,0.6502
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,35,0.6900000000000001
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,36,0.6472
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,37,0.6907
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,38,0.6907
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,39,0.6794
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,40,0.753
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,41,0.7421
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,42,0.7214
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,43,0.7453000000000001
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,44,0.7735000000000001
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,45,0.6382
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,46,0.6799000000000001
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,47,0.6939000000000001
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,48,0.6880000000000001
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,49,0.7453000000000001
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,50,0.7453000000000001
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,51,0.7505000000000001
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,52,0.7214
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,53,0.7576
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,54,0.6711
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,55,0.6895
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,56,0.6895
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,57,0.6889000000000001
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,58,0.6843
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,59,0.7311000000000001
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,60,0.7578
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,61,0.7547
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,62,0.7605000000000001
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,63,0.6725
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,64,0.6781
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,65,0.6980000000000001
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,66,0.7083
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,67,0.7345
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,68,0.745
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,69,0.7341000000000001
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,70,0.7578
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,71,0.7496
India,27.03424713700008,93.50000000000009,2026-02-02,A2026033,MOD13Q1,MODIS Terra,NDVI,72,0.6823
